3.183098861850517380e-01,1.839547123458167358e-02,5.096502866611592186e-02,8.079657072819036723e-02,5.130372532994495471e-02,5.143152590534380564e-02,8.198426177591073769e-03,1.331275453062401824e-02,4.359584508084102944e-02,3.832511858106730368e-02,2.707247357272225818e-02,4.852852239731527545e-02,3.698475850528380737e-02,2.625249100748213577e-02,1.974789840495959695e-02,1.906271648195694349e-02,7.092309361100511411e-02,5.085230032142853962e-02,3.519373695862299672e-02,8.057954913428505561e-03,1.045276051997741720e-02,5.696456823639554044e-03,1.789165994856962288e-02,3.530898806077932030e-03,1.543303518391896806e-02
3.183098861832978632e-01,5.345455328990030355e-03,1.468726329703545948e-02,1.289425879263604406e-02,7.712406854184813802e-03,8.708877380225719250e-03,2.027913339511465060e-02,1.610267519998877586e-02,1.836154771144109243e-02,7.984098479587741284e-03,8.650453189675930132e-03,1.268492203382841355e-02,1.987186657899573869e-02,1.545415531531734755e-02,1.726324101795780053e-02,1.789231757435476300e-02,3.371795513473131549e-03,6.356304214763195196e-03,1.005412088192836860e-02,9.760805065788637561e-03,1.375677147183349686e-02,8.426365245491212325e-03,1.217824049977542754e-02,1.265914704354339886e-02,9.934034984015236922e-03
3.183098861839795957e-01,6.809203964629279016e-02,3.484730423902316493e-02,7.356387308995726571e-02,1.511692814687652930e-01,1.096541006417297848e-01,1.096279924648530385e-01,1.388745874658958157e-01,7.303364548254814848e-02,7.240076298206851724e-02,5.774997036843546733e-02,6.749694822239285519e-02,7.549718356803447605e-02,3.167562305591515442e-02,8.313718660984038833e-02,3.782864838989002249e-02,4.283117207487346229e-02,2.079373355792959663e-02,3.057248437096781596e-02,2.675269121742778616e-02,1.068846787934732033e-03,4.545927993249897214e-02,3.604749062166379137e-02,1.306831464749385469e-02,1.767313671040341566e-02
3.183098861837884153e-01,8.555200185778073785e-02,8.617992915120260486e-03,3.806382272045157750e-02,9.049396418664099051e-02,7.046051627852838173e-02,1.234603918492707120e-01,1.691415468257608801e-01,2.758070794853984681e-02,6.159548141746352956e-02,5.526709707546081235e-02,1.135784573773598594e-01,1.220881649458192414e-01,8.697504609664959141e-02,6.996455648425760343e-02,5.047168926635008102e-02,2.462801155093645444e-02,3.522052366628710546e-02,8.636326328720586587e-02,4.024909131313875871e-02,4.527139379901615190e-02,1.529378601233324399e-02,3.719607924218648609e-02,9.797627481799383101e-03,4.351785438768348419e-02
3.183098861830384596e-01,9.101142982297617812e-02,6.149538779631987667e-02,4.547916336255017344e-02,5.596878922943562124e-02,6.838132804868610193e-02,6.485919240144748243e-02,9.311695284478972712e-02,3.079626142753907891e-02,6.192321596082270285e-02,8.666703421784102690e-02,9.258210861742602327e-02,7.421108790471181438e-02,3.895885936794254989e-02,7.385739278369767014e-02,5.340104952503001157e-02,2.579838187766633067e-02,6.509002946640111975e-02,2.058446630891613491e-02,4.273213846461726417e-02,3.021735511845234645e-02,1.631303105335154754e-02,5.688838373523806384e-03,2.125803015510486713e-02,1.127910126445383181e-02
3.183098861836671234e-01,7.693674739318527578e-02,3.232438773044538083e-02,3.110691289288426004e-02,1.079556745300000731e-01,3.335692027571652424e-02,1.554177407908844954e-01,1.964474429879110584e-01,9.825191111135592528e-03,8.521699316883697695e-02,3.243211474001925915e-02,9.982909810362994296e-02,1.488739643017319703e-01,8.972187511205374777e-02,7.462950259990441815e-02,1.731856238863942188e-02,2.794911472545199421e-02,3.247106625702011334e-02,1.187989769277813801e-01,2.494277009680873763e-02,3.767663936943348862e-02,3.613645485239053157e-02,2.796459026925288832e-02,1.040925457799393369e-02,4.907710602629226232e-02
3.183098861835556570e-01,1.019499677541535199e-01,5.350947448077897350e-02,2.284222347472712744e-02,1.058261887806783014e-01,3.569873855383755984e-02,1.009898191166886255e-01,1.555403797876339089e-01,5.955875265019693054e-02,4.609156307794075313e-02,7.974663710079299417e-02,1.060537788066871767e-01,1.648945265712270514e-01,9.368368914923039248e-02,1.095861709884419916e-01,4.491614011952523022e-02,3.142016405067616508e-02,6.009130603581210039e-02,4.529051988277010832e-02,1.042469534304838741e-01,1.522170489561439945e-02,2.060094958058044518e-02,3.412189154425809834e-02,1.392670492525503907e-02,2.240601170082531790e-02
3.183098861830046533e-01,2.328798524209630544e-02,4.087510680342583691e-01,2.977330171272636605e-02,5.395927247775730157e-02,1.231504789599510985e-01,6.801003397530347439e-02,5.038899784877236970e-02,1.564563687319711627e-02,2.054139973026632843e-02,1.485445840608493329e-01,2.520235742752410801e-02,1.147144893711378316e-01,2.970357419612471711e-02,1.394846188426628053e-02,7.980380486694009512e-02,3.943280352074659406e-02,1.735118979557826596e-02,2.451907083479779037e-02,1.372473702587140645e-02,7.232420464236648250e-02,4.029354994309015253e-02,2.729054576903740259e-02,9.763923968608541337e-02,2.777547332597016944e-02
3.183098861824583126e-01,8.891984343531390833e-02,1.665952089010480641e-02,4.656980665886250453e-02,8.415998985196733451e-02,6.986969923595728882e-02,1.033455592969763637e-01,1.466344465266079256e-01,2.049790471727112526e-02,5.196530512696152793e-02,7.399293851827758173e-02,1.030536617043870951e-01,1.066972177091143337e-01,8.474360812768833018e-02,4.238932920855358055e-02,5.247265017450488539e-02,2.022712319857754987e-02,6.464582605809786331e-02,7.178189565458277521e-02,3.193685771159017472e-02,2.786331647636735090e-02,1.803771567861474356e-02,2.290060111122175363e-02,3.129916422813591032e-02,3.918556204223989231e-02
3.183098861814180336e-01,1.811977371774979714e-03,4.164259006959230569e-01,1.265852728731483856e-01,3.604357003808675297e-02,7.254034234182456242e-02,7.062042746318812625e-02,1.679370053242256189e-01,6.461432416324339179e-02,3.251237841036200976e-02,1.393177630759599717e-01,3.002992822756819433e-02,2.674492355383607106e-02,6.209960595692782387e-02,1.195549930021582857e-01,1.280333779408528334e-02,5.329036603847151637e-02,6.991586264864969869e-02,5.192338302995785915e-02,1.177607088360446566e-03,3.435165829192155657e-02,5.932303456338940129e-02,5.417643998543406753e-02,1.277592950212669623e-02,1.882867932597101154e-02
3.183098861856386574e-01,1.540596849004315094e-02,3.593667935226571020e-01,1.900091895727111513e-01,6.135486193457265897e-02,1.157692446442708384e-01,2.246966419255563840e-01,1.176254414097347850e-01,1.495263286803988068e-01,4.295983260100143947e-02,1.473146458029697958e-01,1.146049122250590996e-01,4.347453922511967939e-02,7.657330111455218358e-02,1.127158993823104555e-01,7.315702504941189177e-02,3.846791985826594068e-02,1.367469294912528610e-01,9.595661499816800222e-02,1.015026189273218193e-01,3.616658947245569161e-02,7.198380005450297214e-02,7.817791440606859654e-02,2.968356407322440479e-02,2.898620815662870942e-02
3.183098861828464465e-01,1.149163386046518770e-01,5.272480400508088895e-03,1.295014189206965816e-01,9.259630134816974889e-02,2.573960275878259610e-02,2.345074476009780806e-01,2.238012083328177193e-01,5.166036594235043355e-02,5.230182414566989652e-02,1.746155694626939925e-02,1.965442167941344465e-01,8.401705642259434115e-02,6.085359821358443666e-02,5.191977344931176380e-02,5.087350668967185324e-02,4.404279584521620522e-02,4.983969941962144296e-02,6.951608546318140125e-02,1.333549214020136008e-02,5.929598389455251889e-02,5.443963921444323895e-02,2.487992301802506925e-02,3.692909431356668215e-02,5.213795386435905732e-02
3.183098861813191682e-01,1.004164223875463613e-01,2.456684989596991109e-02,3.740067603309776140e-02,1.449414385538997374e-01,4.736232030080726740e-02,1.826506807794405496e-01,2.195123372037918186e-01,3.271707703587049126e-02,6.678184364214842517e-02,5.432110248935818897e-02,1.641764703789196644e-01,7.661039917212775219e-02,7.791912225218235177e-02,2.716207452312497175e-02,1.831442527183704122e-02,2.555055966463907341e-02,4.801201574670677791e-02,1.045734265789200063e-01,3.872342079296464679e-02,7.471600175212546324e-02,2.469368570582691422e-02,4.505604684218715572e-02,3.889643266804935356e-02,8.298992555473816424e-02
3.183098861816073266e-01,1.421603930889559497e-01,9.911889945617752273e-02,1.516813060942865353e-02,1.101519202928706309e-01,1.087416008845008275e-01,1.232751931088821168e-01,1.737869566949583611e-01,3.967998364287188967e-02,6.199808955394703336e-02,9.483448941419331257e-02,1.265113623316714564e-01,6.435423124852404642e-02,1.664794904574223161e-02,1.328886000120044035e-02,5.666172843688137978e-02,3.583712503694338330e-02,5.694040024867515204e-02,1.104190500166804534e-02,2.824682513198027017e-02,6.139041590664964104e-02,1.525657384842493865e-02,4.097275793392860660e-02,6.153417194810040930e-02,4.319720526973166996e-02
3.183098861843232097e-01,8.248758734880859422e-02,8.508050722632383434e-02,9.613061391274606293e-02,1.180745320688043748e-01,9.643945618320733104e-02,3.839649291481177229e-02,1.258634478798825729e-01,7.031275091711741698e-02,1.174252272262760327e-01,8.594556908324318956e-02,7.047235590860065346e-02,3.438954569821616597e-02,8.852091555944845147e-02,7.032871308073167238e-02,3.940703124068767327e-02,5.748887625110944005e-02,2.164781722691442450e-02,2.718617345491149487e-02,2.781295383680616046e-02,2.195499953074932925e-02,1.442684077897149475e-02,2.532635721847532884e-02,2.850405083951975879e-02,1.529532251753006403e-02
3.183098861840149008e-01,1.448700935971634074e-01,1.207884695653378831e-01,2.503651701378480088e-02,1.249040235842137359e-01,1.225914962926778207e-01,1.252341124183856957e-01,1.908645366039311009e-01,7.298953567746259419e-02,3.923635179511709287e-02,7.135790440858974515e-02,1.215842591808990319e-01,9.797170857975209812e-02,4.717161995227804605e-02,1.414256062018621682e-02,6.324952310228088015e-02,3.064621473433487911e-02,4.724091156597699098e-02,5.450020430639460761e-02,3.114343740587140891e-02,5.705498301632098979e-02,2.579382168970363945e-02,4.274245136577280169e-02,5.210889781026926959e-02,5.925598347011622885e-02
3.183098861838868365e-01,1.034062866499547012e-01,2.301753786164762727e-01,1.741456401651169661e-01,9.387918643703224708e-02,8.523412840356575648e-02,1.608736103233152359e-01,1.971172094383618345e-01,1.249209148201287957e-02,4.553170815544582695e-02,2.911736339240415805e-02,1.938321964907039063e-01,1.000884256389622390e-01,3.429648011467790331e-02,6.623915506511467155e-02,1.920343178773196643e-02,1.791863090260661234e-02,6.757848304139879581e-02,6.922357600436020164e-02,3.102694627154081383e-02,4.710189063613608347e-03,4.154561288524317303e-02,5.404403402293165432e-02,5.810141970009086165e-02,9.255275385181412073e-02
3.183098861832161508e-01,2.266079712155565778e-02,1.753897406329156528e-02,7.275995073358798582e-02,2.755118792964317623e-02,4.790026198062687784e-02,4.802815575286444039e-02,4.671569044227694839e-02,3.731246985691466511e-03,5.582662523117100373e-02,5.087236728171803946e-02,5.768539052063329647e-02,4.070098187044898785e-02,1.356448910040878621e-02,5.709039208669740295e-02,2.757140998148419758e-02,2.221874602093843604e-02,3.642542542429494379e-02,3.273482223529885354e-02,2.371506075911125264e-02,9.818078223033091176e-04,2.427508432037495459e-02,2.734550999121234185e-02,3.420324127577571011e-02,4.100291127753669454e-03
3.183098861558356085e-01,1.124329106958336794e-01,5.177603921220337579e-02,9.472240974842482952e-02,1.082749997600666453e-01,6.377049474299355258e-02,2.178770054385490984e-01,2.014882546037106703e-01,1.620682401770419390e-01,9.450330899835304721e-02,1.033984118403790953e-01,9.385929357297562170e-02,1.014504812811592438e-01,7.885868695685306629e-02,7.619137107062523562e-02,2.468773835388438087e-02,2.687468060636352338e-02,4.179552036509091850e-02,8.153933260914258963e-02,9.749472913526907591e-02,1.875843989143735624e-02,3.937982404947369675e-02,2.964827701139513549e-02,3.225213014083394558e-02,1.118742569629294949e-02
3.183098861786350375e-01,5.884832078799528271e-02,3.345674905413364986e-02,1.051714834775836632e-01,1.297632855224602477e-01,4.156918350223570008e-02,2.151681463689512908e-01,1.923077821113656216e-01,6.072795518679260929e-02,1.232424915503038537e-01,9.136417550745672134e-02,1.047325408393441348e-01,1.141575714967608401e-01,6.177442456153561107e-02,9.237267655606898331e-02,7.324917763583742303e-02,5.109742299555967288e-02,8.180032607090945151e-02,7.764538363222063533e-02,6.172101561127625591e-02,3.346588756608332577e-02,3.883596797135029088e-02,2.478490300121625328e-02,2.993222587470696985e-02,1.320493147050286198e-02
3.183098861825448544e-01,7.543473861279073600e-02,1.098964621652763658e-02,1.732444900907147492e-02,3.571904044379938664e-02,1.909723546050959980e-02,8.789021197674193320e-02,5.065477500647414671e-02,4.791967302862743666e-02,5.970725426788969087e-02,5.054841921354676776e-02,9.540144927041008249e-02,8.163328880064314730e-02,9.198585168487481700e-02,5.170129178224172617e-02,6.313275336519921788e-02,3.425397276557429205e-02,3.499747422974357203e-02,6.317714640957076966e-02,1.036317337645778318e-02,8.908856728317381818e-03,7.032738047080933086e-03,5.210059270413575777e-02,3.317168022012795953e-02,6.030994594406928651e-03
3.183098861834013915e-01,3.772440099306821615e-02,1.152518729625307339e-02,4.241545504186440552e-02,9.118284970420587054e-02,5.776067332403229254e-02,8.086897028898078210e-02,6.579999363453649386e-02,2.939460763775367681e-03,6.497550403442636791e-02,5.061015280440910730e-02,5.332446754093939784e-02,6.981661261642577165e-02,5.500397720715179822e-02,6.773438951846023903e-02,1.763274125403988327e-02,3.028886020988089817e-02,6.896047687319621644e-02,6.029475053896459630e-02,1.448213089495594720e-02,4.756673419104054737e-03,2.322835205482299062e-02,3.791533177310414671e-02,3.490894476429773352e-02,2.165804165318909597e-02
3.183098861849378847e-01,3.943298136969297651e-02,1.737251311417737087e-01,1.105680222649077504e-01,4.646586015340085224e-02,1.174439050897307518e-01,7.714822070569977985e-02,7.741854674345619025e-02,7.193478042836184971e-02,2.860540603937565540e-02,1.435292283944444025e-01,4.975118535875248937e-02,1.376129265923665274e-02,7.035767662413534851e-02,5.144631384324471757e-02,7.423130074325373640e-02,4.776756779639867306e-02,2.769329470257997014e-02,2.625781854777590324e-02,1.331593734044401491e-02,5.296993022001287438e-02,3.243436432494043592e-02,1.480073232701915181e-02,1.433691398144602315e-02,1.612769383647113869e-03
3.183098861829175008e-01,3.478155946881831412e-02,1.928650493721198178e-01,1.416836192201178790e-01,7.102149263887325148e-02,1.252916869276676781e-01,1.020814733813595054e-01,6.685663807186199847e-02,9.889971694318022699e-02,3.162268475575936988e-02,1.625416517163267571e-01,3.243168798904066952e-02,6.604674813023443322e-03,7.119261239976165667e-02,4.114045000789898904e-02,5.060481941028457248e-02,3.824311374527582935e-02,3.975565856365703005e-02,1.875727826675857926e-02,1.295483651367088096e-02,5.624540618266254260e-02,2.517791851987124033e-02,1.095591348403980245e-02,2.462662518017924920e-02,1.490946199795036876e-02
3.183098861831696880e-01,2.856594208851425884e-02,1.752752311222355863e-01,1.431928407997680175e-01,5.220718696459417801e-02,8.720299763229652501e-02,8.129191512638653250e-02,4.387264109255697986e-02,7.051325725804555300e-02,1.278787895064798646e-02,1.344248673073943912e-01,3.120746108594417423e-02,1.397462355646633680e-02,5.364818822430603845e-02,5.329799984648889155e-02,8.496900279993090110e-02,4.402688874232985744e-02,2.342590349711412903e-02,5.167529588925279249e-02,1.217260721475199765e-02,6.200419172270518753e-02,8.432475977658549643e-03,1.224913108610236473e-02,4.272195186556079077e-02,2.562321206191488232e-02
3.183098861938337687e-01,5.316355117415230008e-02,3.852644199547606424e-02,1.682588367703131971e-02,9.360667197114670712e-02,1.037774663404314977e-02,4.737934861780512472e-03,7.298316700321490907e-03,7.105273638396888969e-02,5.786173897959182716e-02,4.121873525591669002e-02,6.625867079036149021e-02,1.161336078175863179e-01,7.258464786695828508e-02,7.906183023004804966e-02,3.655238013129768343e-02,2.832521616776756054e-02,9.397364545672221015e-02,2.452882157549510223e-02,2.109850151935845422e-02,1.915353990679972626e-02,2.327626143654132340e-02,5.601062506643961214e-02,3.301217129475100126e-02,1.686689062703819117e-02
3.183098861610066388e-01,8.854486174038932525e-03,3.257418359394769619e-02,3.456197570768230684e-03,4.278611112834625890e-02,2.574760381198119841e-02,1.648088627066583711e-02,6.818294597867996520e-02,1.366099870791536580e-02,8.048298542939461356e-03,1.423889349965692247e-02,1.825039687067814623e-02,1.025417341578774844e-01,4.216020063916124661e-02,2.638255537827772709e-02,1.643217288406246049e-02,2.259503043601455291e-02,5.447446254670807592e-02,3.905121035994517809e-03,9.236073681102893729e-03,3.334807829257331602e-02,2.382803288724790955e-02,9.440354943871890128e-03,6.517014263878123138e-03,7.291320386380707383e-03
3.183098861664751533e-01,1.245937302426328684e-02,1.745392059652124727e-04,5.096088974106027097e-03,1.142880379214840196e-02,5.140897171709043860e-03,4.138490076526406616e-04,2.553735426998720442e-02,7.662078731422453971e-03,7.974079279591676436e-03,1.320248734800511144e-02,2.223094675180620899e-02,4.131028203806087068e-02,8.543803070138956263e-03,1.127942971577383831e-02,1.546863527555467251e-02,1.335215699061694655e-02,1.414806057321940820e-02,4.182271825194759304e-03,1.832046191864404594e-02,1.307297316422485235e-03,9.661319577856092647e-03,5.050640885534784727e-03,5.076290352415457723e-03,1.727905149426003581e-02
